playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot
moriko01,moriko01,,,1969,03,08,Japan,,,,,,,,,Koji,Mori,,森 廣二,,172,72,R,R,1987,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriko02,moriko02,,,1962,01,01,Japan,,,,,,,,,Koji,Mori,,森 浩二,,161,70,L,L,1980,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriko03,moriko03,,,1959,03,19,Japan,,,,,,,,,Kozo,Mori,,森 厚三,,176,69,R,R,1980,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriko04,moriko04,,,1915,05,29,Japan,,,,,,,,,Kotaro,Mori,,森 弘太郎,,132,68,R,R,1937,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriksh01,moriksh01,,,1976,10,04,Japan,,,,,,,,,Shigeru,Morikasa,,森笠 繁,,185,71,L,R,1999,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morikta01,morikta01,,,1941,08,28,Japan,,,,,,,,,Takuro,Morikawa,,森川 卓郎,,150,68,L,L,1964,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriku01,moriku01,,,1919,09,01,Japan,,,,,,,,,Kunigoro,Mori,,森 国五郎,,123,65,L,L,1939,1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morikyu01,morikyu01,,,1988,08,11,Japan,,,,,,,,,Yuto,Morikoshi,,森越 祐人,,154,70,R,R,2011,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morilju01,morilju01,,,1983,11,05,Dominican Republic,,,,,,,,,Juan,Morillo,,Ｊ．モリーヨ,,216,75,R,R,2010,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morima01,morima01,,,1937,01,09,Japan,,,,,,,,,Masahiko,Mori,,森 昌彦,,185,69,L,R,1955,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morima02,morima02,,,1922,09,09,Japan,,,,,,,,,Masanori,Mori,,森 雅功,,150,68,R,R,1950,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morimhi01,morimhi01,,,1981,01,31,Japan,,,,,,,,,Hichori,Morimoto,,森本 稀哲,,179,73,R,R,1999,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morimki01,morimki01,,,1942,04,13,Japan,,,,,,,,,Kiyoshi,Morimoto,,森本 潔,,163,66,R,R,1963,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morimsa01,morimsa01,,,1978,01,06,Japan,,,,,,,,,Satoru,Morimoto,,森本 学,,172,69,R,R,2003,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morimse01,morimse01,,,1926,03,19,Japan,,,,,,,,,Seizo,Morimoto,,森本 清三,,,,L,L,1943,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morimsh01,morimsh01,,,1992,05,25,Japan,,,,,,,,,Shota,Morimoto,,森本 将太,,154,68,R,R,2013,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morimsh02,morimsh02,,,1941,03,05,Japan,,,,,,,,,Shokichi,Morimitsu,,森光 正吉,,161,68,R,R,1959,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morimta01,morimta01,,,1994,06,12,Japan,,,,,,,,,Tatsuya,Morimoto,,森本 龍弥,,227,73,R,R,2013,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morimte01,morimte01,,,2004,09,03,Japan,,,,,,,,,Tessei,Morimoto,,森本 哲星,,170,69,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morinch01,morinch01,,,1939,10,20,Japan,,,,,,,,,Chikara,Morinaka,,森中 千香良,,163,69,B,R,1958,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morinka01,morinka01,morinka01,,1934,04,05,Japan,,,,,,,,,Katsuya,Morinaga,,森永 勝也,,154,68,L,L,1958,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morinka02,morinka02,,,,,,Japan,,,,,,,,,,,,Morinaga Katsuji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morinma01,morinma01,,,1978,07,28,Japan,,,,,,,,,Masahiko,Morino,,森野 将彦,,187,71,L,R,1997,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morinma02,morinma02,,,1974,04,09,Japan,,,,,,,,,Masao,Morinaka,,森中 聖雄,,176,69,L,L,1997,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morino01,morino01,,,1966,12,31,Japan,,,,,,,,,Noriyuki,Mori,,森 範行,,179,69,R,R,1985,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriory01,moriory01,,,1984,07,15,Japan,,,,,,,,,Ryosuke,Morioka,,森岡 良介,,157,69,L,R,2003,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriosh01,moriosh01,,,1953,03,05,Japan,,,,,,,,,Shigeki,Morioka,,守岡 茂樹,,161,67,L,L,1971,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriry01,moriry01,,,1999,04,22,Japan,,,,,,,,,Ryotaro,Mori,,森 遼大朗,,192,71,L,R,2018,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morish01,morish01,morish01,,2006,12,25,Japan,,,,,,,,,Shunta,Mori,,森 駿太,,205,74,L,R,2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morish02,morish02,,,1998,01,01,Japan,,,,,,,,,Shohei,Mori,,森 翔平,,190,70,L,L,2022,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morish03,morish03,,,1979,05,22,Japan,,,,,,,,,Shogo,Mori,,森 章剛,,198,70,B,R,1998,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morish04,morish04,,,1974,09,12,Japan,,,,,,,,,Shinji,Mori,,森 慎二,,194,74,L,R,1997,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morish05,morish05,morish05,,1954,11,18,Japan,,,,,,,,,Shigekazu,Mori,,森 繁和,,179,71,R,R,1979,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morish06,morish06,morish06,,1906,03,18,Japan,,,,,,,,,Shigeo,Mori,,森 茂雄,,165,67,R,R,1936,1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morishi01,morishi01,,,1921,07,25,Japan,,,,,,,,,Hiroshi,Morishita,,森下 博,,157,68,L,L,1946,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morisma01,morisma01,,,1997,08,25,Japan,,,,,,,,,Masato,Morishita,,森下 暢仁,,179,71,R,R,2020,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morisno01,morisno01,,,1933,09,04,Japan,,,,,,,,,Nobuyasu,Morishita,,森下 整鎮,,170,69,R,R,1952,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morisry01,morisry01,,,2004,09,19,Japan,,,,,,,,,Ryudai,Morishita,,森下 瑠大,,165,71,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morisry02,morisry02,,,2004,05,27,Japan,,,,,,,,,Ryota,Morishima,,盛島 稜大,,236,74,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morissh01,morissh01,,,2000,08,14,Japan,,,,,,,,,Shota,Morishita,,森下 翔太,,205,72,R,R,2023,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morissh02,morissh02,,,1920,04,12,Japan,,,,,,,,,Shigeyoshi,Morishita,,森下 重好,,157,69,R,R,1946,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritak01,moritak01,,,1979,10,08,Japan,,,,,,,,,Akihito,Moritani,,森谷 昭仁,,172,68,B,R,1998,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritak02,moritak02,,,1955,07,18,Japan,,,,,,,,,Akira,Moritani,,森谷 昭,,179,72,R,R,1979,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritak03,moritak03,,,1924,10,14,Japan,,,,,,,,,Akiyoshi,Morita,,森田 明義,,,,R,R,1942,1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritis01,moritis01,,,1989,08,04,Japan,,,,,,,,,Issei,Morita,,森田 一成,,216,73,L,R,2008,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritjo01,moritjo01,,,1980,11,29,Japan,,,,,,,,,Jobu,Morita,,森田 丈武,,185,73,R,R,2009,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritko01,moritko01,,,1969,11,21,Japan,,,,,,,,,Koki,Morita,,盛田 幸妃,,196,73,R,R,1988,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritko02,moritko02,,,1965,09,21,Japan,,,,,,,,,Koichi,Morita,,森田 幸一,,150,68,R,R,1991,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritma01,moritma01,,,1922,12,24,United States,,,,,,,,,Masato,Morita,,守田 政人,,150,67,R,R,1952,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritmi01,moritmi01,,,1919,01,01,Japan,,,,,,,,,Minoru,Morita,,森田 実,,137,67,L,L,1939,1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morito01,morito01,,,1995,08,08,Japan,,,,,,,,,Tomoya,Mori,,森 友哉,,187,67,L,R,2014,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morito02,morito02,,,1935,11,03,Japan,,,,,,,,,Toru,Mori,,森 徹,,209,68,R,R,1958,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morits01,morits01,,,1923,01,01,Japan,,,,,,,,,Tsuneo,Mori,,森 恒雄,,,,R,,1942,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritsa01,moritsa01,,,1935,04,27,Japan,,,,,,,,,Sakan,Morita,,森田 斌,,159,68,R,R,1962,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritsa02,moritsa02,,,1920,08,18,Japan,,,,,,,,,Sadao,Morita,,森田 定雄,,137,69,R,R,1940,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moritsh01,moritsh01,,,1997,02,11,Japan,,,,,,,,,Shunya,Morita,,森田 駿哉,,194,73,L,L,2024,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morityo01,morityo01,,,1962,02,05,Japan,,,,,,,,,Yoshihiko,Morita,,森田 芳彦,,159,69,R,R,1986,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morityo02,morityo02,,,1947,08,21,Japan,,,,,,,,,Yoshiya,Morita,,盛田 嘉哉,,139,68,B,R,1971,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morityo03,morityo03,,,1938,03,08,Japan,,,,,,,,,Yoshimi,Moritaki,,森滝 義巳,,154,70,R,R,1960,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriuda01,moriuda01,,,1998,06,15,Japan,,,,,,,,,Daisuke,Moriura,,森浦 大輔,,172,69,L,L,2021,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriuka01,moriuka01,,,1935,09,04,Japan,,,,,,,,,Katsumi,Moriuchi,,森内 勝巳,,137,66,L,L,1954,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriuto01,moriuto01,,,1985,01,02,Japan,,,,,,,,,Toshiharu,Moriuchi,,森内 壽春,,190,71,R,R,2012,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriwhi01,moriwhi01,moriwhi01,,1960,08,06,Japan,,,,,,,,,Hiroshi,Moriwaki,,森脇 浩司,,157,70,R,R,1979,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriwry01,moriwry01,,,1992,07,13,Japan,,,,,,,,,Ryosuke,Moriwaki,,森脇 亮介,,154,69,R,R,2019,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyak01,moriyak01,,,2005,01,11,Japan,,,,,,,,,Akio,Moriyama,,森山 暁生,,198,72,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyka01,moriyka01,,,1973,12,19,Japan,,,,,,,,,Kazuto,Moriyama,,森山 一人,,174,70,R,R,1992,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyke01,moriyke01,,,1994,05,02,Japan,,,,,,,,,Keisuke,Moriyama,,森山 恵佑,,214,74,L,L,2017,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyko01,moriyko01,,,1993,11,25,Japan,,,,,,,,,Kouki,Moriya,,守屋 功輝,,192,72,R,R,2015,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyma01,moriyma01,,,1981,08,11,Japan,,,,,,,,,Makoto,Moriyama,,森山 周,,161,70,L,R,2006,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyma02,moriyma02,,,1950,09,14,Japan,,,,,,,,,Masayoshi,Moriyama,,森山 正義,,168,69,R,R,1973,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyry01,moriyry01,,,1963,07,20,Japan,,,,,,,,,Ryoji,Moriyama,,森山 良二,,185,72,R,R,1987,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyry02,moriyry02,,,1914,10,16,Japan,,,,,,,,,Ryohei,Moriya,,森谷 良平,,157,70,R,R,1948,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyto01,moriyto01,,,1947,12,18,Japan,,,,,,,,,Toshiaki,Moriyasu,,森安 敏明,,192,70,R,R,1966,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyu01,moriyu01,,,1994,08,19,Japan,,,,,,,,,Yudai,Mori,,森 雄大,,163,72,L,L,2013,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moriyu02,moriyu02,,,1992,01,08,Japan,,,,,,,,,Yuito,Mori,,森 唯斗,,201,69,R,R,2014,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morokmo01,morokmo01,,,1934,04,19,Japan,,,,,,,,,Motohiro,Moroki,,衆樹 資宏,,154,69,R,R,1957,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moronwi01,moronwi01,,,2000,12,28,Japan,,,,,,,,,Wilny,Moron,,Ｗ．モロン,,174,72,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morozke01,morozke01,,,1969,05,29,Japan,,,,,,,,,Kenji,Morozumi,,諸積 兼司,,163,71,L,R,1994,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mortobu01,mortobu01,,,1931,12,13,Japan,,,,,,,,,Bubba,Morton,,Ｂ．モートン,,183,70,R,R,1970,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moscogu01,moscogu01,,,1983,11,14,Venezuela,,,,,,,,,Guillermo,Moscoso,,Ｇ．モスコーソ,,201,73,R,R,2014,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosebll01,mosebll01,,,1959,11,05,Japan,,,,,,,,,Lloyd,Moseby,,Ｌ．モスビー,,198,75,L,R,1992,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motais01,motais01,,,1996,01,03,Dominican Republic,,,,,,,,,Israel,Mota,,Ｉ．モタ,,216,74,R,R,2019,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motegta01,motegta01,,,1938,11,17,Japan,,,,,,,,,Tadayuki,Motegi,,茂木 忠之,,165,72,L,L,1957,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motleda01,motleda01,,,1960,01,21,Japan,,,,,,,,,Darryl,Motley,,Ｄ．モトリー,,194,70,R,R,1992,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motodma01,motodma01,,,1946,01,05,Japan,,,,,,,,,Masayoshi,Motoda,,元田 昌義,,174,70,R,R,1964,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motohhi01,motohhi01,,,1967,09,14,Japan,,,,,,,,,Hiroshi,Motohigashi,,本東 洋,,170,71,R,R,1992,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motohma01,motohma01,,,1967,04,23,Japan,,,,,,,,,Masaharu,Motohara,,本原 正治,,161,70,R,R,1986,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motoimi01,motoimi01,,,1946,11,10,Japan,,,,,,,,,Mitsuo,Motoi,,基 満男,,181,68,R,R,1967,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motokda01,motokda01,,,1971,12,30,Japan,,,,,,,,,Daisuke,Motoki,,元木 大介,,183,71,R,R,1991,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motomfu01,motomfu01,,,1997,10,02,Japan,,,,,,,,,Fumiya,Motomae,,本前 郁也,,181,69,L,L,2020,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motomsh01,motomsh01,,,1963,08,03,Japan,,,,,,,,,Shingo,Motomura,,本村 信吾,,165,67,R,R,1987,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motonat01,motonat01,,,1962,05,15,Japan,,,,,,,,,Atsuhiro,Motonishi,,本西 厚博,,168,69,R,R,1987,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motoyhi01,motoyhi01,,,1998,12,04,Japan,,,,,,,,,Hiyu,Motoyama,,元山 飛優,,181,71,L,R,2021,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motoyka01,motoyka01,,,1976,11,05,Japan,,,,,,,,,Kazuya,Motoyanagi,,本柳 和也,,143,68,R,R,2002,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motoyki01,motoyki01,,,1935,10,31,Japan,,,,,,,,,Kingo,Motoyashiki,,本屋敷 錦吾,,148,66,R,R,1958,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouncto01,mouncto01,,,1975,02,08,United States,,,,,,,,,Tony,Mounce,,Ｔ．マウンス,,190,74,L,L,2004,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moutoly01,moutoly01,,,1969,05,13,United States,,,,,,,,,Lyle,Mouton,,Ｌ．ムートン,,240,76,R,R,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moyast01,moyast01,,,1991,08,09,United States,,,,,,,,,Steven,Moya,,Ｓ．モヤ,,258,79,L,R,2018,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mugikyo01,mugikyo01,,,1971,07,29,Japan,,,,,,,,,Yoichi,Mugikura,,麦倉 洋一,,174,70,R,R,1990,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mugityu01,mugityu01,,,2002,07,27,Japan,,,,,,,,,Yusuke,Mugitani,,麦谷 祐介,,179,71,L,R,2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukaeyu01,mukaeyu01,,,1981,12,22,Japan,,,,,,,,,Yuichiro,Mukae,,迎 祐一郎,,179,71,R,R,2000,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukaiki01,mukaiki01,,,1937,12,15,Japan,,,,,,,,,Kikuzo,Mukai,,向井 嘉久蔵,,157,69,R,R,1956,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukassh01,mukassh01,,,1920,01,01,Japan,,,,,,,,,Shigeo,Mukasa,,武笠 茂男,,132,68,R,R,1938,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukunre01,mukunre01,,,2000,01,22,Japan,,,,,,,,,Ren,Mukunoki,,椋木 蓮,,190,70,R,R,2022,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mulhery01,mulhery01,,,1980,11,29,Japan,,,,,,,,,Ryan,Mulhern,,Ｒ．マルハーン,,216,74,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mulleky01,mulleky01,,,1997,10,07,United States,,,,,,,,,Kyle,Muller,,Ｋ．マラー,,260,79,R,L,2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mullesc01,mullesc01,,,1975,01,17,United States,,,,,,,,,Scott,Mullen,,Ｓ．マレン,,194,73,R,L,2004,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
munecsh01,munecsh01,,,1936,09,15,Japan,,,,,,,,,Shuhei,Munechika,,宗近 守平,,150,66,L,L,1955,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
munessu01,munessu01,,,1932,11,02,Japan,,,,,,,,,Susumu,Munesue,,棟居 進,,150,67,R,R,1952,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
munetyu01,munetyu01,,,1994,07,06,Japan,,,,,,,,,Yuito,Munetsugu,,宗接 唯人,,198,72,R,R,2017,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muneyru01,muneyru01,,,2003,02,27,Japan,,,,,,,,,Rui,Muneyama,,宗山 塁,,174,69,L,R,2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muneyu01,muneyu01,,,1996,06,07,Japan,,,,,,,,,Yuma,Mune,,宗 佑磨,,183,71,L,R,2015,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
munizju01,munizju01,,,1976,01,28,Japan,,,,,,,,,Juan,Muniz,,Ｊ．ムニス,,198,71,R,R,2009,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murabit01,murabit01,,,1997,10,06,Japan,,,,,,,,,Itsuki,Murabayashi,,村林 一輝,,161,71,R,R,2016,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muraihi01,muraihi01,,,1950,01,09,Japan,,,,,,,,,Hideshi,Murai,,村井 英司,,163,68,R,R,1974,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muraket01,muraket01,,,1950,04,10,Japan,,,,,,,,,Etsuo,Murakami,,村上 悦雄,,163,69,R,R,1972,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakhi01,murakhi01,,,1944,07,16,Japan,,,,,,,,,Hiromichi,Murakami,,村上 宏通,,159,72,R,R,1963,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakka01,murakka01,,,1917,03,22,Japan,,,,,,,,,Kazuharu,Murakami,,村上 一治,,152,67,R,R,1941,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakki01,murakki01,,,1945,02,24,Japan,,,,,,,,,Kimiyasu,Murakami,,村上 公康,,165,68,R,R,1967,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakky01,murakky01,,,2000,12,01,Japan,,,,,,,,,Kyoichiro,Murakami,,村上 喬一朗,,181,66,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakma01,murakma01,,,1944,05,06,Japan,,,,,,,,,Masanori,Murakami,,村上 雅則,,183,72,L,L,1962,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakmi01,murakmi01,,,1946,07,22,Japan,,,,,,,,,Minoru,Murakoshi,,村越 稔,,172,72,R,R,1969,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakmu01,murakmu01,,,2000,02,02,Japan,,,,,,,,,Munetaka,Murakami,,村上 宗隆,Mune,214,74,L,R,2018,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakna01,murakna01,,,1998,06,26,Japan,,,,,,,,,Nagi,Murakawa,,村川 凪,,143,69,L,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakse01,murakse01,,,1970,05,31,Japan,,,,,,,,,Seiichi,Murakami,,村上 誠一,,176,73,R,R,1989,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muraksh01,muraksh01,,,2001,11,01,Japan,,,,,,,,,Shun,Murakami,,村上 舜,,170,69,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muraksh02,muraksh02,,,1998,06,25,Japan,,,,,,,,,Shoki,Murakami,,村上 頌樹,,183,69,L,R,2021,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muraksh03,muraksh03,,,1963,07,13,Japan,,,,,,,,,Shinichi,Murakami,,村上 眞一,,168,69,L,R,1982,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muraksh04,muraksh04,,,1913,07,03,Japan,,,,,,,,,Shigeo,Murakami,,村上 重夫,,,,R,R,1940,1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
murakta01,murakta01,,,2007,02,20,Japan,,,,,,,,,Taito,Murakami,,村上 泰斗,,154,70,B,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
